user id,product id,Interaction type,Time stamp,date,year,month,day_of_week,hour,Customer ID,customer_segment,age_group,Uniqe Id,price_segment,category_simple
599.0,ed40b96bb7ee7a0586c0e1461ebd72fe,like,2023-10-21 08:00:00,2023-10-21,2023,10,Saturday,8,599,High,18-25,ed40b96bb7ee7a0586c0e1461ebd72fe,Premium,Sports
600.0,d62b181f28e36fafe787b890ae215a9e,purchase,2023-10-22 08:00:00,2023-10-22,2023,10,Sunday,8,600,Low,50-65,d62b181f28e36fafe787b890ae215a9e,Budget,Toys
601.0,9daa8fdb5dccade00da2ac755c2f723d,view,2023-10-23 08:00:00,2023-10-23,2023,10,Monday,8,601,High,18-25,9daa8fdb5dccade00da2ac755c2f723d,Premium,Toys
602.0,df6d0f507ec71574c08499b56beed9e2,like,2023-10-24 08:00:00,2023-10-24,2023,10,Tuesday,8,602,Low,25-35,df6d0f507ec71574c08499b56beed9e2,Economy,Toys
603.0,a72c6a061e0d20587d2ac21a402857b7,purchase,2023-10-25 08:00:00,2023-10-25,2023,10,Wednesday,8,603,Medium,35-50,a72c6a061e0d20587d2ac21a402857b7,Premium,Other
604.0,3c755f43a9e8250eca55f0d29b72122a,purchase,2023-10-26 08:00:00,2023-10-26,2023,10,Thursday,8,604,Medium,25-35,3c755f43a9e8250eca55f0d29b72122a,Budget,Other
605.0,25b717ae71c8f05f08aaa053dec0cb1d,view,2023-10-27 08:00:00,2023-10-27,2023,10,Friday,8,605,VIP,35-50,25b717ae71c8f05f08aaa053dec0cb1d,Premium,Sports
606.0,cda1a975f31d901e2dc7901a75e5b917,like,2023-10-28 08:00:00,2023-10-28,2023,10,Saturday,8,606,Low,35-50,cda1a975f31d901e2dc7901a75e5b917,Premium,Clothing
607.0,2f4971bbb84a457d8569c1c0bb98088b,view,2023-10-29 08:00:00,2023-10-29,2023,10,Sunday,8,607,VIP,25-35,2f4971bbb84a457d8569c1c0bb98088b,Premium,Toys
608.0,b2888965b2eb97c91650669ae951765f,purchase,2023-10-30 08:00:00,2023-10-30,2023,10,Monday,8,608,Low,35-50,b2888965b2eb97c91650669ae951765f,Luxury,Clothing
609.0,6eb080a2fb050a168259b81c4085cbfb,view,2023-10-31 08:00:00,2023-10-31,2023,10,Tuesday,8,609,Low,35-50,6eb080a2fb050a168259b81c4085cbfb,Economy,Other
610.0,38ef557fcd34dd8be43120efebd0629f,like,2023-11-01 08:00:00,2023-11-01,2023,11,Wednesday,8,610,Medium,50-65,38ef557fcd34dd8be43120efebd0629f,Luxury,Toys
611.0,e2068e3b6d8566f0f4a175c26b65db3e,view,2023-11-02 08:00:00,2023-11-02,2023,11,Thursday,8,611,High,50-65,e2068e3b6d8566f0f4a175c26b65db3e,Luxury,Sports
612.0,406ce50d5ea33c0ad82f787f2697cc30,like,2023-11-03 08:00:00,2023-11-03,2023,11,Friday,8,612,Low,35-50,406ce50d5ea33c0ad82f787f2697cc30,Premium,Other
613.0,46df1381b7dccff517a272bdb4b727e5,like,2023-11-04 08:00:00,2023-11-04,2023,11,Saturday,8,613,Medium,65+,46df1381b7dccff517a272bdb4b727e5,Budget,Toys
614.0,5bef396827c8a7d0b2e1d0bdd698002b,purchase,2023-11-05 08:00:00,2023-11-05,2023,11,Sunday,8,614,Medium,50-65,5bef396827c8a7d0b2e1d0bdd698002b,Economy,Toys
615.0,5caaf089f37595fdc5333946fcd0c56e,view,2023-11-06 08:00:00,2023-11-06,2023,11,Monday,8,615,VIP,65+,5caaf089f37595fdc5333946fcd0c56e,Economy,Other
616.0,9ba26b43016cba318f40cccb1a816d47,like,2023-11-07 08:00:00,2023-11-07,2023,11,Tuesday,8,616,VIP,65+,9ba26b43016cba318f40cccb1a816d47,Premium,Toys
617.0,ce8029f5d8f4a4e0f99ae6187fae74b5,purchase,2023-11-08 08:00:00,2023-11-08,2023,11,Wednesday,8,617,High,25-35,ce8029f5d8f4a4e0f99ae6187fae74b5,Luxury,Other
618.0,719f2de9289b1fc7e6d90ac50bdddc23,purchase,2023-11-09 08:00:00,2023-11-09,2023,11,Thursday,8,618,Medium,35-50,719f2de9289b1fc7e6d90ac50bdddc23,Luxury,Home
619.0,75cee6637016dcdc96260946913551b1,view,2023-11-10 08:00:00,2023-11-10,2023,11,Friday,8,619,VIP,50-65,75cee6637016dcdc96260946913551b1,Economy,Toys
620.0,0a369def7c5324420c12d74ee0bb0b1c,like,2023-11-11 08:00:00,2023-11-11,2023,11,Saturday,8,620,Low,18-25,0a369def7c5324420c12d74ee0bb0b1c,Premium,Toys
621.0,8d78447af25f8b12fa76ad2617898627,view,2023-11-12 08:00:00,2023-11-12,2023,11,Sunday,8,621,VIP,25-35,8d78447af25f8b12fa76ad2617898627,Luxury,Toys
622.0,dda4515a08f8d69803c525fd546469ad,like,2023-11-13 08:00:00,2023-11-13,2023,11,Monday,8,622,Low,50-65,dda4515a08f8d69803c525fd546469ad,Premium,Toys
623.0,fcde17872991aba2ecd1ab4b77df2a68,like,2023-11-14 08:00:00,2023-11-14,2023,11,Tuesday,8,623,High,65+,fcde17872991aba2ecd1ab4b77df2a68,Budget,Toys
624.0,97eeac8d58c7693935c8c762947c6901,purchase,2023-11-15 08:00:00,2023-11-15,2023,11,Wednesday,8,624,High,18-25,97eeac8d58c7693935c8c762947c6901,Budget,Other
625.0,10276898a5e93af662fec780ab42baa9,view,2023-11-16 08:00:00,2023-11-16,2023,11,Thursday,8,625,VIP,50-65,10276898a5e93af662fec780ab42baa9,Economy,Clothing
626.0,d98e9bf18765a085ff00824b2b01c8e3,like,2023-11-17 08:00:00,2023-11-17,2023,11,Friday,8,626,High,35-50,d98e9bf18765a085ff00824b2b01c8e3,Premium,Toys
627.0,99908fa9c92da386af75956b8d1bdf1f,purchase,2023-11-18 08:00:00,2023-11-18,2023,11,Saturday,8,627,High,25-35,99908fa9c92da386af75956b8d1bdf1f,Premium,Toys
628.0,62613aab30c6cf3f14baa97c39f3ca3f,purchase,2023-11-19 08:00:00,2023-11-19,2023,11,Sunday,8,628,Medium,35-50,62613aab30c6cf3f14baa97c39f3ca3f,Economy,Toys
629.0,39b096aef3779c21449759292009397b,view,2023-11-20 08:00:00,2023-11-20,2023,11,Monday,8,629,VIP,65+,,,
630.0,97d5f489e7284c6b8fb5996353107899,like,2023-11-21 08:00:00,2023-11-21,2023,11,Tuesday,8,630,VIP,25-35,97d5f489e7284c6b8fb5996353107899,Economy,Sports
631.0,1854989b83660f46947d929d8492d1e4,view,2023-11-22 08:00:00,2023-11-22,2023,11,Wednesday,8,631,VIP,35-50,1854989b83660f46947d929d8492d1e4,Premium,Toys
632.0,85ff97a7e5042497b092defeb4f1557e,like,2023-11-23 08:00:00,2023-11-23,2023,11,Thursday,8,632,High,50-65,85ff97a7e5042497b092defeb4f1557e,Economy,Home
633.0,267bd63660006ea038288cde7dd2eb75,purchase,2023-11-24 08:00:00,2023-11-24,2023,11,Friday,8,633,Medium,25-35,267bd63660006ea038288cde7dd2eb75,Luxury,Other
634.0,2c4c373b50185584fe6fcf24fda96f41,view,2023-11-25 08:00:00,2023-11-25,2023,11,Saturday,8,634,Low,65+,2c4c373b50185584fe6fcf24fda96f41,Budget,Clothing
635.0,40527cea26bc7ddb88ebff961121cafe,like,2023-11-26 08:00:00,2023-11-26,2023,11,Sunday,8,635,Medium,35-50,40527cea26bc7ddb88ebff961121cafe,Premium,Toys
636.0,90892465488132ab8421232a5f18f778,view,2023-11-27 08:00:00,2023-11-27,2023,11,Monday,8,636,Medium,25-35,90892465488132ab8421232a5f18f778,Budget,Toys
637.0,46e17f2156a4634f7c77774279c90cad,like,2023-11-28 08:00:00,2023-11-28,2023,11,Tuesday,8,637,Low,35-50,46e17f2156a4634f7c77774279c90cad,Budget,Toys
638.0,aa04f0ed5a1e8bdaa7cc4c523d46d44a,like,2023-11-29 08:00:00,2023-11-29,2023,11,Wednesday,8,638,Low,18-25,aa04f0ed5a1e8bdaa7cc4c523d46d44a,Premium,Sports
639.0,655649a621bac2f90306e32854d0e9f5,purchase,2023-11-30 08:00:00,2023-11-30,2023,11,Thursday,8,639,Low,50-65,655649a621bac2f90306e32854d0e9f5,Budget,Toys
640.0,2e294ff92299c1a5a4de339e01d213e7,view,2023-12-01 08:00:00,2023-12-01,2023,12,Friday,8,640,Low,50-65,2e294ff92299c1a5a4de339e01d213e7,Budget,Toys
641.0,7d628ba3b390414d16da7a2b9029801e,like,2023-12-02 08:00:00,2023-12-02,2023,12,Saturday,8,641,VIP,50-65,7d628ba3b390414d16da7a2b9029801e,Budget,Toys
642.0,870b1970e9328e5123a78fe4e4417e79,purchase,2023-12-03 08:00:00,2023-12-03,2023,12,Sunday,8,642,High,35-50,870b1970e9328e5123a78fe4e4417e79,Economy,Toys
643.0,198651a0f2df856435f4e7401d2329ca,purchase,2023-12-04 08:00:00,2023-12-04,2023,12,Monday,8,643,Low,50-65,198651a0f2df856435f4e7401d2329ca,Luxury,Toys
644.0,187dcf4510d85b0035b8e2a428228126,view,2023-12-05 08:00:00,2023-12-05,2023,12,Tuesday,8,644,Medium,<18,187dcf4510d85b0035b8e2a428228126,Premium,Toys
645.0,716d4aadb5afd2f2c7adee9add863c03,like,2023-12-06 08:00:00,2023-12-06,2023,12,Wednesday,8,645,VIP,65+,716d4aadb5afd2f2c7adee9add863c03,Budget,Other
646.0,0b0fc61bd7c7471f4f10bb3f64f3cd81,view,2023-12-07 08:00:00,2023-12-07,2023,12,Thursday,8,646,Medium,50-65,0b0fc61bd7c7471f4f10bb3f64f3cd81,Budget,Toys
647.0,87fab8bbe3e8f7ae3f57816abfd588c8,like,2023-12-08 08:00:00,2023-12-08,2023,12,Friday,8,647,Medium,50-65,87fab8bbe3e8f7ae3f57816abfd588c8,Luxury,Sports
648.0,ec10c55bf1e07fad674423fac911c1c8,like,2023-12-09 08:00:00,2023-12-09,2023,12,Saturday,8,648,High,50-65,ec10c55bf1e07fad674423fac911c1c8,Luxury,Sports
649.0,2ccf4867d742a3664af73b6875bb3453,purchase,2023-12-10 08:00:00,2023-12-10,2023,12,Sunday,8,649,Low,18-25,2ccf4867d742a3664af73b6875bb3453,Economy,Toys
650.0,8b2831c6c51d3ea6da51024c8a40debc,view,2023-12-11 08:00:00,2023-12-11,2023,12,Monday,8,650,VIP,50-65,8b2831c6c51d3ea6da51024c8a40debc,Luxury,Sports
651.0,df8c036ec8d40e702e853121ca734208,like,2023-12-12 08:00:00,2023-12-12,2023,12,Tuesday,8,651,Medium,25-35,df8c036ec8d40e702e853121ca734208,Economy,Toys
652.0,e843148804a37106a9b8a700a1ff9d3f,purchase,2023-12-13 08:00:00,2023-12-13,2023,12,Wednesday,8,652,Low,25-35,e843148804a37106a9b8a700a1ff9d3f,Economy,Toys
653.0,2f151b429b2fd57d8ae42c98c873b37e,purchase,2023-12-14 08:00:00,2023-12-14,2023,12,Thursday,8,653,Low,50-65,2f151b429b2fd57d8ae42c98c873b37e,Budget,Other
654.0,b1c2b53139312b5f592a74f7a00c9f26,view,2023-12-15 08:00:00,2023-12-15,2023,12,Friday,8,654,High,18-25,b1c2b53139312b5f592a74f7a00c9f26,Premium,Toys
655.0,51cc8af27c34af55e15c230d4ba6a417,like,2023-12-16 08:00:00,2023-12-16,2023,12,Saturday,8,655,Medium,18-25,51cc8af27c34af55e15c230d4ba6a417,Budget,Toys
656.0,e61c306d9f8982fdaa2af5d8b1236bfa,view,2023-12-17 08:00:00,2023-12-17,2023,12,Sunday,8,656,Low,18-25,e61c306d9f8982fdaa2af5d8b1236bfa,Budget,Other
657.0,df51712fc6d683d5af6630975898ed2b,like,2023-12-18 08:00:00,2023-12-18,2023,12,Monday,8,657,Low,35-50,df51712fc6d683d5af6630975898ed2b,Economy,Toys
658.0,94b0ec323c8fcf4afa71657732e45edb,like,2023-12-19 08:00:00,2023-12-19,2023,12,Tuesday,8,658,High,35-50,94b0ec323c8fcf4afa71657732e45edb,Budget,Toys
659.0,f19de211a3c460a2ecba3839235db5be,purchase,2023-12-20 08:00:00,2023-12-20,2023,12,Wednesday,8,659,Low,50-65,f19de211a3c460a2ecba3839235db5be,Premium,Toys
660.0,451857d0c1385a1466c3c846fdbf6ab1,view,2023-12-21 08:00:00,2023-12-21,2023,12,Thursday,8,660,Medium,50-65,451857d0c1385a1466c3c846fdbf6ab1,Budget,Toys
661.0,8154e84341a41ba44c1979e6f6c37452,like,2023-12-22 08:00:00,2023-12-22,2023,12,Friday,8,661,High,35-50,8154e84341a41ba44c1979e6f6c37452,Budget,Beauty
662.0,e86b0ab6b2ab0a210d924d3b1a069904,purchase,2023-12-23 08:00:00,2023-12-23,2023,12,Saturday,8,662,High,50-65,e86b0ab6b2ab0a210d924d3b1a069904,Budget,Other
663.0,d2f0f3601c49ed2cb7345fb2fe54fd47,purchase,2023-12-24 08:00:00,2023-12-24,2023,12,Sunday,8,663,VIP,18-25,d2f0f3601c49ed2cb7345fb2fe54fd47,Premium,Toys
664.0,4cdc72c837fab5c11b2e35fb2be40ea1,view,2023-12-25 08:00:00,2023-12-25,2023,12,Monday,8,664,VIP,50-65,4cdc72c837fab5c11b2e35fb2be40ea1,Budget,Toys
665.0,8ec04707ae69b692605f956ba756c495,like,2023-12-26 08:00:00,2023-12-26,2023,12,Tuesday,8,665,VIP,50-65,8ec04707ae69b692605f956ba756c495,Luxury,Home
666.0,4b292facfadda05a5cb54ad5899d7dde,view,2023-12-27 08:00:00,2023-12-27,2023,12,Wednesday,8,666,Medium,35-50,4b292facfadda05a5cb54ad5899d7dde,Budget,Toys
667.0,ed104e45872869f2e5d24cc814812e23,like,2023-12-28 08:00:00,2023-12-28,2023,12,Thursday,8,667,Low,25-35,ed104e45872869f2e5d24cc814812e23,Luxury,Toys
668.0,d83623d6a0d8941b89563920247983cb,like,2023-01-01 00:00:00,2023-01-01,2023,1,Sunday,0,668,High,25-35,d83623d6a0d8941b89563920247983cb,Budget,Toys
669.0,106179e8b546df90238b1a3661f3c7eb,purchase,2022-12-28 10:00:00,2022-12-28,2022,12,Wednesday,10,669,VIP,35-50,106179e8b546df90238b1a3661f3c7eb,Budget,Toys
670.0,ef15311c6bf66d62d38c20fcc307f15e,view,2022-12-29 10:00:00,2022-12-29,2022,12,Thursday,10,670,VIP,35-50,ef15311c6bf66d62d38c20fcc307f15e,Economy,Toys
671.0,2c9f14425586e21823f60a1c9f1d89c3,like,2022-12-30 10:00:00,2022-12-30,2022,12,Friday,10,671,Medium,50-65,2c9f14425586e21823f60a1c9f1d89c3,Luxury,Other
672.0,21d76ddb14c14c83aa81f6ef32617594,purchase,2022-12-31 10:00:00,2022-12-31,2022,12,Saturday,10,672,Low,35-50,21d76ddb14c14c83aa81f6ef32617594,Budget,Toys
673.0,2608efa986e111813714a43dba24b085,purchase,2023-01-01 10:00:00,2023-01-01,2023,1,Sunday,10,673,Medium,50-65,2608efa986e111813714a43dba24b085,Premium,Toys
674.0,36430ef76cf85e430e011f812efd3b08,view,2023-01-02 10:00:00,2023-01-02,2023,1,Monday,10,674,High,25-35,36430ef76cf85e430e011f812efd3b08,Budget,Toys
675.0,6dd7d8c3f54ea1ed9ad958f757a2e665,like,2023-01-03 10:00:00,2023-01-03,2023,1,Tuesday,10,675,Low,35-50,6dd7d8c3f54ea1ed9ad958f757a2e665,Budget,Toys
676.0,3d29276bb43bb483cb809d422ba0d277,view,2023-01-04 10:00:00,2023-01-04,2023,1,Wednesday,10,676,VIP,50-65,3d29276bb43bb483cb809d422ba0d277,Premium,Other
677.0,a1829996fafee6780511930213f123d9,like,2023-01-05 10:00:00,2023-01-05,2023,1,Thursday,10,677,Medium,25-35,a1829996fafee6780511930213f123d9,Budget,Home
678.0,effc3e452591be81ccd4bd8297048668,like,2023-01-06 10:00:00,2023-01-06,2023,1,Friday,10,678,High,50-65,effc3e452591be81ccd4bd8297048668,Budget,Toys
679.0,918686ea87ed7c9435159b21afa19b1f,purchase,2023-01-07 10:00:00,2023-01-07,2023,1,Saturday,10,679,High,25-35,918686ea87ed7c9435159b21afa19b1f,Economy,Sports
680.0,f573cfc50335ce96b33e93e26399ef08,view,2023-01-08 10:00:00,2023-01-08,2023,1,Sunday,10,680,VIP,50-65,f573cfc50335ce96b33e93e26399ef08,Economy,Toys
681.0,ae52ba51dba91bcbe1b2a4815903c40a,like,2023-01-09 10:00:00,2023-01-09,2023,1,Monday,10,681,Low,50-65,ae52ba51dba91bcbe1b2a4815903c40a,Luxury,Toys
682.0,5d8ef640219042434eb95d1e723d51e0,purchase,2023-01-10 10:00:00,2023-01-10,2023,1,Tuesday,10,682,Medium,25-35,5d8ef640219042434eb95d1e723d51e0,Budget,Toys
683.0,6553b6b4f5a7e87832ee5c7dd64ed098,purchase,2023-01-11 10:00:00,2023-01-11,2023,1,Wednesday,10,683,Low,18-25,6553b6b4f5a7e87832ee5c7dd64ed098,Economy,Toys
684.0,e0d9c3e07e03c73824e04bdd598f9004,view,2023-01-12 10:00:00,2023-01-12,2023,1,Thursday,10,684,Low,25-35,e0d9c3e07e03c73824e04bdd598f9004,Budget,Toys
685.0,b34cdd9047f24c354607ec23356fe5b0,like,2023-01-13 10:00:00,2023-01-13,2023,1,Friday,10,685,VIP,50-65,b34cdd9047f24c354607ec23356fe5b0,Budget,Toys
686.0,6e93ad0f9f9f357694e6f4e139ea1f2b,view,2023-01-14 10:00:00,2023-01-14,2023,1,Saturday,10,686,High,65+,6e93ad0f9f9f357694e6f4e139ea1f2b,Luxury,Toys
687.0,9d8ca24e5e2d531fb768aba114205c47,purchase,2023-01-15 10:00:00,2023-01-15,2023,1,Sunday,10,687,Low,65+,9d8ca24e5e2d531fb768aba114205c47,Premium,Toys
688.0,c48736364a0ff8ec30fb0cccfdebf63c,view,2023-01-16 10:00:00,2023-01-16,2023,1,Monday,10,688,Low,18-25,c48736364a0ff8ec30fb0cccfdebf63c,Budget,Toys
689.0,90cecbe5d7a187ea2579aaeb74edf7bd,like,2023-01-17 10:00:00,2023-01-17,2023,1,Tuesday,10,689,Medium,18-25,90cecbe5d7a187ea2579aaeb74edf7bd,Budget,Toys
690.0,21c508ae798e06a19964145d278a48d7,view,2023-10-10 08:00:00,2023-10-10,2023,10,Tuesday,8,690,VIP,18-25,21c508ae798e06a19964145d278a48d7,Budget,Toys
691.0,95c8b9f143733178d64a46b162b4a1ab,like,2023-10-11 08:00:00,2023-10-11,2023,10,Wednesday,8,691,High,18-25,95c8b9f143733178d64a46b162b4a1ab,Budget,Clothing
692.0,7d456d8ab59114a291d759a236e88dff,like,2023-10-12 08:00:00,2023-10-12,2023,10,Thursday,8,692,Low,50-65,7d456d8ab59114a291d759a236e88dff,Economy,Toys
693.0,0a506633fdac76fea95f40286b01d007,purchase,2023-10-13 08:00:00,2023-10-13,2023,10,Friday,8,693,VIP,25-35,0a506633fdac76fea95f40286b01d007,Budget,Toys
694.0,1bfe3ec784c7cf150fdc1876889a9801,view,2023-10-14 08:00:00,2023-10-14,2023,10,Saturday,8,694,Medium,35-50,1bfe3ec784c7cf150fdc1876889a9801,Budget,Toys
695.0,b73b6e39b8e00d9ba65b733f452acb13,like,2023-10-15 08:00:00,2023-10-15,2023,10,Sunday,8,695,Low,35-50,b73b6e39b8e00d9ba65b733f452acb13,Economy,Sports
696.0,10968425526e4a5c6df88268a6b72f7c,purchase,2023-10-16 08:00:00,2023-10-16,2023,10,Monday,8,696,High,25-35,10968425526e4a5c6df88268a6b72f7c,Luxury,Home
697.0,0aea512116b5ef0b910d41626c678aac,purchase,2023-10-17 08:00:00,2023-10-17,2023,10,Tuesday,8,697,Medium,35-50,0aea512116b5ef0b910d41626c678aac,Budget,Other
698.0,7ab336058c9ddea0f77a3699e41fa72c,view,2023-10-18 08:00:00,2023-10-18,2023,10,Wednesday,8,698,High,50-65,7ab336058c9ddea0f77a3699e41fa72c,Premium,Toys
699.0,1cbc9f63ff9e2de539782f5e65b71f64,like,2023-10-19 08:00:00,2023-10-19,2023,10,Thursday,8,699,Medium,50-65,1cbc9f63ff9e2de539782f5e65b71f64,Luxury,Toys
700.0,158bb4a18484611b05b0476aa403faee,view,2023-10-20 08:00:00,2023-10-20,2023,10,Friday,8,700,Medium,35-50,158bb4a18484611b05b0476aa403faee,Premium,Toys
701.0,cd041984679cb9e226991b3da821b9ba,like,2023-10-21 08:00:00,2023-10-21,2023,10,Saturday,8,701,High,50-65,cd041984679cb9e226991b3da821b9ba,Luxury,Toys
702.0,164964ecce0e32d8697acc9687f22dac,like,2023-10-22 08:00:00,2023-10-22,2023,10,Sunday,8,702,VIP,50-65,164964ecce0e32d8697acc9687f22dac,Luxury,Home
703.0,5f54876d29739ac58647d9755e0e214b,purchase,2023-10-23 08:00:00,2023-10-23,2023,10,Monday,8,703,High,<18,5f54876d29739ac58647d9755e0e214b,Premium,Toys
704.0,102a785d22d5a5431d76b1835b85cc31,view,2023-10-24 08:00:00,2023-10-24,2023,10,Tuesday,8,704,VIP,50-65,102a785d22d5a5431d76b1835b85cc31,Economy,Toys
705.0,e9a28220de16fc4aaaa0be937c91065c,like,2023-10-25 08:00:00,2023-10-25,2023,10,Wednesday,8,705,High,25-35,e9a28220de16fc4aaaa0be937c91065c,Premium,Toys
706.0,d873563f5b73b6fddca1319aabdf9cfe,purchase,2023-10-26 08:00:00,2023-10-26,2023,10,Thursday,8,706,VIP,18-25,d873563f5b73b6fddca1319aabdf9cfe,Economy,Toys
707.0,7f04d4c5aad3d586293f63e4ca1f086d,purchase,2023-10-27 08:00:00,2023-10-27,2023,10,Friday,8,707,Medium,35-50,7f04d4c5aad3d586293f63e4ca1f086d,Luxury,Home
708.0,c1fbdc588db5bdef5d2511e66c2ec54b,view,2023-10-28 08:00:00,2023-10-28,2023,10,Saturday,8,708,Low,50-65,c1fbdc588db5bdef5d2511e66c2ec54b,Luxury,Toys
709.0,d2e608a1de9583b4d3ca1b9650af589e,like,2023-10-29 08:00:00,2023-10-29,2023,10,Sunday,8,709,Medium,35-50,d2e608a1de9583b4d3ca1b9650af589e,Budget,Clothing
710.0,48fde5021b815d533c97037a5ca2f8fa,view,2023-10-30 08:00:00,2023-10-30,2023,10,Monday,8,710,High,35-50,48fde5021b815d533c97037a5ca2f8fa,Luxury,Toys
711.0,cdceb846f727eec24a2bc48d3f5ddb71,like,2023-10-31 08:00:00,2023-10-31,2023,10,Tuesday,8,711,VIP,18-25,cdceb846f727eec24a2bc48d3f5ddb71,Luxury,Toys
712.0,290b4c3bff96e538e6d0750c7656cda8,like,2023-11-01 08:00:00,2023-11-01,2023,11,Wednesday,8,712,Medium,50-65,290b4c3bff96e538e6d0750c7656cda8,Budget,Other
713.0,68e0097b8cfb244218c2d73898686033,purchase,2023-11-02 08:00:00,2023-11-02,2023,11,Thursday,8,713,High,35-50,68e0097b8cfb244218c2d73898686033,Premium,Toys
714.0,5a709427823bb1f3af9826484720b689,view,2023-11-03 08:00:00,2023-11-03,2023,11,Friday,8,714,VIP,35-50,5a709427823bb1f3af9826484720b689,Premium,Toys
715.0,dce35ecf2cbbc21cf2ecb80a5d1bd25b,like,2023-11-04 08:00:00,2023-11-04,2023,11,Saturday,8,715,High,25-35,dce35ecf2cbbc21cf2ecb80a5d1bd25b,Budget,Toys
716.0,191f6783c92e290843244190c68029dd,purchase,2023-11-05 08:00:00,2023-11-05,2023,11,Sunday,8,716,High,25-35,191f6783c92e290843244190c68029dd,Budget,Toys
717.0,1f0b63f41d6e271f170dd1372f6b3032,purchase,2023-11-06 08:00:00,2023-11-06,2023,11,Monday,8,717,Low,25-35,1f0b63f41d6e271f170dd1372f6b3032,Premium,Toys
718.0,f01417fb4287bb0adfb13da1b5988497,view,2023-11-07 08:00:00,2023-11-07,2023,11,Tuesday,8,718,VIP,18-25,f01417fb4287bb0adfb13da1b5988497,Premium,Toys
719.0,476671763094f8a5bc21d588b68e585d,like,2023-11-08 08:00:00,2023-11-08,2023,11,Wednesday,8,719,Low,18-25,476671763094f8a5bc21d588b68e585d,Budget,Toys
720.0,b590c8d153fcec83cc12c13573f1024d,view,2023-11-09 08:00:00,2023-11-09,2023,11,Thursday,8,720,Low,50-65,b590c8d153fcec83cc12c13573f1024d,Luxury,Sports
721.0,52c48f7082449357eb79cf7973647185,like,2023-11-10 08:00:00,2023-11-10,2023,11,Friday,8,721,High,25-35,,,
722.0,7d7a33fa1a0fec4f9f21ffab09abb7fb,like,2023-11-11 08:00:00,2023-11-11,2023,11,Saturday,8,722,Medium,35-50,7d7a33fa1a0fec4f9f21ffab09abb7fb,Premium,Toys
723.0,29374067636efcdbfdb23dfa689f7a2d,purchase,2023-11-12 08:00:00,2023-11-12,2023,11,Sunday,8,723,Low,25-35,29374067636efcdbfdb23dfa689f7a2d,Premium,Toys
724.0,2f48d2d8715e14c8db96bdc61fa4ebec,view,2023-11-13 08:00:00,2023-11-13,2023,11,Monday,8,724,Medium,25-35,2f48d2d8715e14c8db96bdc61fa4ebec,Budget,Clothing
725.0,74ef211f22b8337a3bb0c44a0c9541d2,like,2023-11-14 08:00:00,2023-11-14,2023,11,Tuesday,8,725,High,35-50,74ef211f22b8337a3bb0c44a0c9541d2,Budget,Other
726.0,c1bfa22716a11a912a370723c4877e50,purchase,2023-11-15 08:00:00,2023-11-15,2023,11,Wednesday,8,726,High,50-65,c1bfa22716a11a912a370723c4877e50,Luxury,Toys
727.0,85d9f764da30a735bf30dc4494398c30,purchase,2023-11-16 08:00:00,2023-11-16,2023,11,Thursday,8,727,High,25-35,85d9f764da30a735bf30dc4494398c30,Luxury,Home
728.0,63364f20856c8a990860acdf5d449781,view,2023-11-17 08:00:00,2023-11-17,2023,11,Friday,8,728,VIP,50-65,63364f20856c8a990860acdf5d449781,Economy,Toys
729.0,91952b716ba665cebf59c112c7250f57,like,2023-11-18 08:00:00,2023-11-18,2023,11,Saturday,8,729,High,25-35,91952b716ba665cebf59c112c7250f57,Budget,Sports
730.0,1efa393ab48f1c7f4914d3cb534ec277,view,2023-11-19 08:00:00,2023-11-19,2023,11,Sunday,8,730,Medium,35-50,1efa393ab48f1c7f4914d3cb534ec277,Budget,Toys
731.0,0eb841a3dca04b0cb96a433bf4460ee1,like,2023-11-20 08:00:00,2023-11-20,2023,11,Monday,8,731,Low,35-50,0eb841a3dca04b0cb96a433bf4460ee1,Premium,Toys
732.0,8591e8c903be2fe00731c05aecc5fa96,like,2023-11-21 08:00:00,2023-11-21,2023,11,Tuesday,8,732,Low,35-50,8591e8c903be2fe00731c05aecc5fa96,Premium,Sports
733.0,58326b92e98431ef3aaf41e18b9caf4c,purchase,2023-11-22 08:00:00,2023-11-22,2023,11,Wednesday,8,733,Medium,25-35,58326b92e98431ef3aaf41e18b9caf4c,Luxury,Toys
734.0,598412ef90f2f3c391013fb10943130e,view,2023-11-23 08:00:00,2023-11-23,2023,11,Thursday,8,734,Low,35-50,598412ef90f2f3c391013fb10943130e,Premium,Toys
735.0,5cdfd80e4c5dacc09bbf09c4258d3806,like,2023-11-24 08:00:00,2023-11-24,2023,11,Friday,8,735,High,50-65,5cdfd80e4c5dacc09bbf09c4258d3806,Luxury,Home
736.0,3cee92e17483f36f7dfff6cb8f78cef2,purchase,2023-11-25 08:00:00,2023-11-25,2023,11,Saturday,8,736,Medium,50-65,3cee92e17483f36f7dfff6cb8f78cef2,Premium,Toys
737.0,3cbc280baa4b44e548e34ce8ce04a079,like,2023-11-26 08:00:00,2023-11-26,2023,11,Sunday,8,737,Medium,<18,3cbc280baa4b44e548e34ce8ce04a079,Premium,Toys
738.0,895d56b6df94593a1c06b44b388dbbc4,like,2023-11-27 08:00:00,2023-11-27,2023,11,Monday,8,738,Low,35-50,895d56b6df94593a1c06b44b388dbbc4,Luxury,Other
